번호,제목,평점,평가
15888795,포레스트 검프,10,한 사람의 너무나 멋진 일생을 보여주는 영화 나도 저렇게 살 수 있을까
15888794,스파이더맨: 파 프롬 홈,1,샘레이미의 스파이더맨 보고 이 영화가 잘만들었다 하는 사람은 잘못본듯.. 액션은 임팩트 없는 CG로 겉만 번지르르하고 MJ는 왠 존못 데려와서 갑자기 피터가 좋아한다는 설정으로 가고 둘이 키스신 할때 진심 예전 MJ와 스파이디의 거미줄 키스신이 그립
15888793,스파이더맨: 파 프롬 홈,10,이렇게 재밌는 영화를 보면서내 옆에 남자분.. 여자분이 얼마나 좋으면 영화보는 내내여자분 손을 물고빨고비비고.. 영화관을 올게 아니셨던거 같은데..
15888792,어벤져스: 엔드게임,10,타노스 불쌍해...난 타노스편이다
15888791,존 윅 3: 파라벨룸,8,다들 오해 하시는데 박평식 5점이면 가서 볼만한 영화라는 소리입니다. 괜히 저러는거임.
15888790,어벤져스: 엔드게임,10,마블 히어로들이 관객과 함께 했던 11년의 시간을 반추하며 간직하도록 만든다. 2019년 이보다 거대한 스케일에 영화가 찾아올까? 마블 영화 3000만큼 사랑해
15888789,스파이더맨: 파 프롬 홈,1,마블 좋아하는사람으로서 정말실망한 스파이더맨영화 보는동안 계속한숨만나옴.. 유치하고 내용은 재미는없고 산만하기만함옆에앉아있던커플은 반정도보다나감..
15888788,스파이더맨: 파 프롬 홈,10,마블 첨부터 다 안챙겨봤는데도 꿀잼
15888787,스파이더맨: 파 프롬 홈,10,"피터 파커 사랑해요,,"
15888786,더 보이,7,머리에 총알이 팅! 하고 튕겨져 나갈 때 나도 탄식해 버렸다.
15888785,스파이더맨: 파 프롬 홈,10,정말 즐겁게 보고왔어요. 보는내내 어벤져스가 넘 그리웠답니다ㅜㅜ
15888784,존 윅 3: 파라벨룸,9,"감독이 해보고싶은 액션이 정말 많았나보다 솔직히 1,2 편에 비해 조금 별루였다 하지만 후반쯤에  존윅이 샷건을 들고나서  전에 있엇던 아쉬움이 사라졌다"
15888783,토이 스토리 4,10,영화를 보러 왔던 걸까?과거를 보러 갔던 걸까.
15888781,어벤져스: 에이지 오브 울트론,10,몇번을다시봐도..너무멋짐..
15888780,마녀,3,말이 너무 많아서 답답하고 스토리전개 너무 느렸따
15888778,스파이더맨: 파 프롬 홈,4,"캡틴마블, 어벤져스 다음 작품이어서인진 몰라도 액션, 몰입감, 출연진무게감 전체적으로 다 부족하고 결정적으로 지루함. 지구촌여행도 아니고 이나라저나라 억지스럽게 다집어넣는것도 별로.."
15888777,베놈,6,베놈 솔직히 스토리는 유치하고 결말도 뻔한 그저 그런 히어로물 전개인데 베놈 자체가 너무 매력적이라..
15888776,스파이더맨: 파 프롬 홈,6,"인류가 멸망하게 생겼는데, 피터가 계속  바보같은 고민이나 하면서 도망가려는 이유는... 백인남자기 때문/ 인류에게 거짓공포를 심어넣은 자들: 백인엘리트들/ 페이크뉴스는 백인엘리트들이 만든거란다, 트럼프야(이게 영화의 메시지) 랄프2보다는 덜함"
15888775,리틀 포레스트,10,잔잔한 즐거움을 주는영화
15888773,아일랜드,1,본격 인조인간이 사람죽이는 영화
15888772,알라딘,10,보는 내내 행복했던 영화
15888771,배트맨 비긴즈,10,진짜 수작 명작...이영화를 볼 수 있어 감사합니다
15888770,정,10,순이역의 김유미님의연기 훌륭했습니다.보리밭의 영상도 아름다웠고옹기장수 김명곤님이야 두말하면잔소리죠 소리도 잘하시고윤유선님의 젊은시절 완전 예뻐요~~~이런영화 또 없어요최고에요~~^^
15888769,스파이더맨: 파 프롬 홈,2,핵 고구마.. 쿠키영상까지 고구마...보는 내내 욕만나옴...봤던 마블영화 중 젤 실망스러워서 속상함...
15888768,0.0MHz,8,귀신보다 악역이 더 호러블한 영화
15888767,스파이더맨: 파 프롬 홈,1,스파이더맨... 진짜 어린이영화도 아니고 재미없음..
15888766,어린 의뢰인,10,단순하게 방관만 하는것도 죄고 선생님이랑 아랫집아줌마 심정이 먼가 이해되서 더 힘들었다
15888765,선샤인,5,그냥 감독이 영화를 망침 소재 배우 음악 cg 다휼룡함 근데 감독이 문제네 GG
15888764,알라딘,10,"지니 : ""누가 뭐라도 넌 내 왕자님이야.."" ㅠㅠ 지니랑 알라딘이랑 꿍짝꿍짝 잘 맞았고... 애니는 기승전결이 너무 완벽했네요.실사영화는 노래도 좋지만 쟈스민 영화같고 개인적으론 원작이 너무너무너무너무 좋습니다"
15888763,걸캅스,1,ㅋ 패미들 더 ㅈㄹ하겠넼ㅋ
15888762,스파이더맨: 파 프롬 홈,9,"토니 업적이 하나 더 생겼네 프로젝트 인사이트를 소형화 시키다니 하이드라는 무덤에서 헬리캐리어 대신 드론할껄 하면서 피를 토하고있겠다. 울트론에 암살도 되는 빅브라더드론, 이젠 3편에서 달에다가 핵무기라도 설치해 놨겠다"
15888761,캡틴 마블,2,감동도 재미도없어... 연기가... 마블좋아하는사람...내용이 이상해...
15888760,디스터비아,8,7~8점대의 영화 .   킬링타임으론10점
15888758,스파이더맨: 파 프롬 홈,9,홈커밍보다 재밌었던 파프롬홈 액션연기가 몰입도 최고였음
15888756,스파이더맨: 파 프롬 홈,10,나 운다 진짜 너무 멋있어
15888755,페이첵,10,오늘 케이블vod로 봤는데 이런 멋진영화가 있었다니! 나름 액션도 있고 수수께끼 풀듯 전개도 흥미롭다
15888754,캡틴 마블,10,정말 시원하고 통쾌해요.^^
15888753,당신이 사랑하는 동안에,8,안타까운 현실이다 하아
15888752,그날의 분위기,1,유연석은 첨부터 쌩또라이캐릭터였고문채원이맡은 캐릭터도 현실에서 제법있다혼자온갖 순수순진지조내숭있는척은 다해놓고막상까보면 얌전한고양이 부뚜막에먼저올라간다고 혼자서 더러운짓은 다하고다니는 개여우문채원캐릭터 걍 곰인척하는 개여우ㅋㅋㅋㅋ
15888751,스파이더맨: 파 프롬 홈,10,소니  크게 나오는 장면빼고는 다 맘에들어여
15888750,스파이더맨: 파 프롬 홈,8,스파이더맨과 아이언맨의 이야기이자  페이즈3와 4를 잇는 영화.마블적이면서 성장스토리로 무난하지만 솔로무비로서 살짝 아쉽기도 하다.
15888749,역모 - 반란의 시대,1,홍선형 지금이라도 그냥 기술배우자
15888748,걸캅스,1,평점을 믿을수 없는 영화 no.1
15888747,스파이더맨: 파 프롬 홈,10,엄청 유쾌하고 신나요.^^
15888745,알라딘,10,다시보고싶은 실사영화~~^^
15888744,페르시아의 왕자: 시간의 모래,10,오! 이런 명작을 이제서야 알다니
15888743,스파이더맨: 파 프롬 홈,10,꿀잼잼 너무재밌게봄ㅇㅇㅇ
15888742,데이브레이커스,10,"2019년.. .. ,,"
15888741,칠곡 가시나들,10,참  훈훈하고 좋은영화  감사드립니다 많은 사람들이 봤으면 좋겠습니다
15888740,역모 - 반란의 시대,1,아니 어째 영화가 시작부터 마지막까지 싸움만해부연설명 하나없고 왜 싸우는지조차 알수없음 이 영화는 감독 배우 촬영감독 세부류 스텝밖에 없는듯.. 작가가없나? 감독이 손더게스트 보이스1 연출도 했던데 이거 실화인가
15888739,슈퍼히어로,6,생각없음이 매력포인트.
15888738,벨라,7,"Bella, oh my Bella!"
15888737,존 윅 3: 파라벨룸,10,서사찾는 평식이가 OO맞게 평점 주는 영화는 대부분 훌륭합니다.
15888736,스파이더맨: 파 프롬 홈,10,한 영웅의 성장과정을 보여주는 성장영화
15888735,완벽한 타인,2,보면서 어이가 없었어요. 여러의미로.
15888734,창수,2,재미 드릅게 읎음...
15888733,스파이더맨: 파 프롬 홈,8,아이와 함께 봤는데 시간 가는 줄 모르고 잼나게 봣네요
15888732,스파이더맨: 파 프롬 홈,10,스파이더맨 훈훈^^ 재밌어요
15888731,노킹 온 헤븐스 도어,10,정말 최고였다..한번 더 봐야지
15888730,스파이더맨: 파 프롬 홈,9,"4DX 3D, 재미있네요.. 물 엄청 맞은듯."
15888728,뮬란,8,"남성중심사회와 여성으로써 겪는 차별을 비판하려 한 의도는 여지없이 드러나나, 여성을 그저 신부감으로 남성을 그저 신랑감으로 보는 프레임을 여전히 고수하는 플롯에서 의문이 남는다. 그래도 이 정도면 건전한 페미니즘적 요소가 나쁘지 않게 섞인 듯함."
15888727,라이프,8,겉멋쟁이 풍운아의 굵고 짧은 인생
15888726,곡성(哭聲),5,한국적 정서에 기존 여러가지 헐리웃 장르물을 짬뽕시켜 버무린 한국영화 사상 유례가 없이 불친절한 괴작.. 감상하는 이에 따라 호불호가 극명히 갈릴 작품
15888724,스파이더맨: 파 프롬 홈,1,제작사 소니(일본)이고 엔딩크레딧에 욱일기 나옵니다...  동그란 캔디 모양에 욱일기 있어요 교묘하게 나옵니다
15888721,역모 - 반란의 시대,1,이게 영화냐...! 3만명은 관계자인듯....!
15888719,존 윅 3: 파라벨룸,8,스파이더맨 보다 난 재밋더라
15888718,스파이더맨: 파 프롬 홈,10,진짜 꼭봐주세요 대박 쿠키영상까지 꼭 보셔야해요!! 꼭이여!!!!
15888717,사생결단,10,내용이 참 더러운 이 시궁창  같은 현실을 잘 표현 한듯요 연기력도 다들 좋구요~
15888716,연가시,10,다른 사람들은 이것저것 태클 걸면서 최악이라며 욕하지만 난 거슬리는 점 딱히 없었고 재밌게 잘 봤어요! 내가 단순한 인간이라 그런가?ㅋ 아무튼 후반에 슬퍼서 울기도 했고 몰입도도 장난 아니었음.
15888715,악인전,10,잔인하지만 결국 사이다!
15888714,콘스탄틴,10,말이 필요없는 대작.. 하지만 후속작에 대한 기대는 접었다..
15888713,스파이더맨: 파 프롬 홈,6,근심걱정.연애문제  철부지 스파이더맨~ 바쁘다 바빠~
15888712,뿔을 가진 소년,6,이런 영화는 19금으로 스릴러적인 요소로 화끈하게 가야 하는데 참 아쉽네
15888711,스파이더맨: 파 프롬 홈,8,재밌게봤어요. 웃긴장면도많고. 쿠키영상 2개이니 꼭 다챙겨보셔야해요. 마지막 자막다올라가고 끝에또나옵니다
15888710,별의 정원,10,상영을 안하네. 애랑보고싶어도  하는곳이없어서 못봄. 이번주 금요일로 끝인가본데 아쉽다.
15888709,알라딘,10,너랑 보는 영화는 항상 행복했다
15888707,타짜,10,한마디로 최고다...
15888706,헬보이,2,더럽게 잔인하고 더럽게 귀개하고 잔인성만 피만 바른 ㅆㄹㄱ영화 토나옴
15888705,역모 - 반란의 시대,7,활 칼 몽둥이 격투의 타격감을 잘살린 스타일리쉬 액션물임. 스토리보단 액션에 올인한 영화.
15888704,토이 스토리 4,9,장난감이 아닌 그들의 인생을 살아가는 결말이 멋있고 감동적이었다.
15888703,러브레터,10,마지막 작성이길....겨울의 영화!! 첫사랑의 영화!!순수한 영화!! 잘 지내니??? 나는 잘 지내...
15888702,존 윅 3: 파라벨룸,3,가만히 보면 존윅한테 죽는애들이 3배는 빠른데 가서 죽어주는 아이러니
15888701,스파이더맨: 파 프롬 홈,10,개꿀잼 오래살아야 할 이유 중 하나 마블
15888700,성냥팔이 소녀의 재림,10,이제 걱정마.. 엄복동이 뛰어넘었어..
15888699,블랙 47,7,뭔가 간결하면서 임팩있었어요 후반으로 갈수록 괜찮았네요
15888698,배심원들,10,진짜 올해 본 영화중에 최고다. 사람의 생명의 소중함을 다시 알게해준 영화.박형식 문소리 배우같은 분들이 실재로 존재해야 억울한 일이 생기지 않을 것 같다.
15888697,우먼 인 골드,10,잘못은 인정하는것으로 시작된다.
15888696,악질경찰,8,휴가때 봤습니다. 세월호를 생각하게 합니다. 무엇인가 아쉽습니다.
15888695,스파이더맨: 파 프롬 홈,10,아이언맨의 최첨단 과학기술을 생각하면 이번의 새로운 빌런은 충분히 가능할듯. 일단 액션은 나무랄데 없고 하이틴 무비스러운 부분은 이제 관객 본인들이 나이 들었음을 인정해야할듯.
15888694,어린 의뢰인,10,아동폭력 및 학대는 가장 치졸한것들이 하는 짓이다개 돼지도 지들 새끼는 애지중지 하더라그보다 못한 새끼들은 OOO기보다 못하다
15888693,몬스터 콜,7,용기와 희망을 주는 영화인줄 알고봤는데 기분만 우울해짐...진짜 내내 우울함
15888692,헝거게임 : 판엠의 불꽃,10,"★배틀로얄보다 훨씬 깊이 있고 몰입도 높음. 여주 로렌스가 영화 수준을 몇배나 높여버린 수준;; 위에서 몬스터, 날씨 조종해서 리타이어 시키는건 맘에 안들지만 영화 정말 명작이다"
15888691,토이 스토리 4,2,"4편이 재밋다고?? 에나벨인형에다가 공포영화인줄.. 그리고 갈등이 너무 시시하게 끝나고 ... 뭔가 클라이맥스가 없음. 약간 지루햇음. 1, 2,3편이 훨 나음. 근데 앞부분에 You got a friend in me노래 나오면서 앤디 부분은 울컥함."
15888689,스파이더맨: 파 프롬 홈,4,생각보다는 실망.스토리 개연성이 전체적으로 뚝뚝 끊기고 어줍잖은 말장난이 너무 과함.CG는 빌런 특성을 감안했지만 에반게리온 보는 줄...
15888688,월플라워,2,이게뭐지ㅋㅋ아ㅣ아아앙므ㅡ잉히히히히
15888687,스파이더맨: 파 프롬 홈,10,톰홀랜드 사랑합니다 진짜 꼭 보세요 후회 안 합니다
15888686,베스와 베라,1,영화 초중반부터 반전 예상 쌉가능ㅋ 진짜 처음부터 끝까지 개연성도 스토리도 없이 컨셉적인 자극만 잔뜩임ㅋㅋㅋㅋ라면먹다가 눈에 국물 튀긴 기분; 영화를 이렇게 만들거면 배우 케어라도 잘 하든가
15888685,알라딘,10,디즈니 실사판 영화중에 제일 좋았던 영화 윌스미스가 진짜 그냥 살아있는 지니 같았음
15888684,아메리칸 갱스터,8,지루한줄 알았는데... 메시지가 있다
15888683,우리는 동물원을 샀다,10,전 이 영화를 사랑합니다.
15888682,어벤져스: 엔드게임,10,정말 감동적인 결말이였어요~
15888681,스파이더맨: 파 프롬 홈,10,뒤통수잼 아이언맨은 영원하다
15888678,킹콩,10,슬푸다나오미 이뿌고낮익은 남자배우3명
15888677,드래곤볼 슈퍼: 브로리,10,극장에서 못본게 아쉬움
15888676,킹콩,10,사랑 영화!?  외로움에 관한 영화같기도 하고.
15888675,존 윅,10,킬러 존 윅. 2탄도 본다. 3탄도 본다.
15888674,스파이더맨: 파 프롬 홈,10,근데 토니 진짜 죽은건가요 난왜 스파이더맨을 보면서도 안믿어지냐 ㅜㅜ
